8,12,2023,11,14,50,20.00,0.00,33.00,4.89,233.37,3.11,0.00
8,12,2023,11,15,0,20.00,0.00,33.00,9.78,231.52,3.24,0.00
8,12,2023,11,15,10,20.00,0.00,33.00,4.89,233.37,3.24,0.00
8,12,2023,11,15,20,20.00,0.00,33.00,14.66,233.37,3.06,0.00
8,12,2023,11,15,30,20.00,0.00,33.00,4.89,233.37,2.39,0.00
8,12,2023,11,15,40,20.00,0.00,33.00,190.62,112.05,1.60,10.50
8,12,2023,11,15,50,20.00,0.00,33.00,29.33,103.72,3.06,10.50
8,12,2023,11,16,0,20.00,0.00,33.00,9.78,103.72,3.11,10.50
8,12,2023,11,16,10,20.00,0.00,33.00,9.78,102.79,3.24,10.50
8,12,2023,11,16,20,20.00,0.00,33.00,9.78,103.72,3.18,10.50
8,12,2023,11,16,30,20.00,0.00,33.00,9.78,104.65,3.16,10.50
8,12,2023,11,16,40,20.00,0.00,33.00,9.78,103.72,3.16,10.50
8,12,2023,11,16,50,20.00,0.00,33.00,4.89,102.79,3.13,10.50
8,12,2023,11,17,0,20.00,0.00,33.00,0.00,103.72,3.08,10.50
8,12,2023,11,17,10,20.00,0.00,33.00,4.89,102.79,3.13,10.50
8,12,2023,11,17,20,20.00,0.00,33.00,4.89,102.79,3.08,10.50
8,12,2023,11,17,30,20.00,0.00,33.00,4.89,102.79,3.16,10.50
8,12,2023,11,17,40,20.00,0.00,33.00,14.66,103.72,3.08,10.50
8,12,2023,11,17,50,20.00,0.00,33.00,14.66,103.72,3.21,10.50
8,12,2023,11,18,0,20.00,0.00,33.00,9.78,103.72,3.16,10.50
8,12,2023,11,18,10,20.00,0.00,33.00,9.78,101.87,3.18,10.50
8,12,2023,11,18,20,20.00,0.00,33.00,4.89,103.72,3.13,10.50
8,12,2023,11,18,30,20.00,0.00,33.00,9.78,102.79,3.16,10.50
8,12,2023,11,18,40,20.00,0.00,33.00,9.78,103.72,3.18,10.50
8,12,2023,11,18,50,20.00,0.00,33.00,4.89,102.79,3.16,10.50
8,12,2023,11,19,0,20.00,0.00,33.00,14.66,103.72,3.16,10.50
8,12,2023,11,19,10,20.00,0.00,33.00,9.78,103.72,3.16,10.50
8,12,2023,11,19,20,20.00,0.00,33.00,4.89,104.65,3.03,10.50
8,12,2023,11,19,30,20.00,0.00,33.00,9.78,103.72,3.03,10.50
8,12,2023,11,19,40,20.00,0.00,33.00,9.78,103.72,3.24,10.50
8,12,2023,11,19,50,20.00,0.00,33.00,4.89,103.72,3.21,10.50
8,12,2023,11,20,0,20.00,0.00,33.00,4.89,102.79,3.13,10.50
8,12,2023,11,20,10,20.00,0.00,33.00,14.66,101.87,3.03,10.50
8,12,2023,11,20,20,20.00,0.00,33.00,9.78,102.79,3.06,17.50
8,12,2023,11,20,30,20.00,0.00,33.00,9.78,103.72,3.21,17.50
8,12,2023,11,20,40,20.00,0.00,33.00,4.89,102.79,3.16,17.50
8,12,2023,11,20,50,20.00,0.00,33.00,4.89,103.72,3.16,17.50
8,12,2023,11,21,10,20.00,0.00,33.00,4.89,103.72,3.16,17.50
8,12,2023,11,21,20,20.00,0.00,33.00,9.78,102.79,2.88,17.50
8,12,2023,11,21,30,20.00,0.00,33.00,19.55,103.72,2.98,17.50
8,12,2023,11,21,40,20.00,0.00,33.00,0.00,102.79,2.91,17.50
8,12,2023,11,21,50,20.00,0.00,33.00,9.78,102.79,2.91,17.50
8,12,2023,11,22,0,20.00,0.00,33.00,14.66,102.79,2.96,17.50
8,12,2023,11,22,10,20.00,0.00,33.00,4.89,103.72,2.91,17.50
8,12,2023,11,22,20,20.00,0.00,33.00,9.78,103.72,2.91,17.50
8,12,2023,11,22,30,20.00,0.00,33.00,4.89,103.72,2.96,17.50
8,12,2023,11,22,40,20.00,0.00,33.00,4.89,102.79,2.93,17.50
8,12,2023,11,22,50,20.00,0.00,33.00,4.89,103.72,3.03,17.50
8,12,2023,11,23,0,20.00,0.00,33.00,9.78,103.72,2.96,17.50
8,12,2023,11,23,10,20.00,0.00,33.00,19.55,103.72,3.01,17.50
8,12,2023,11,23,20,20.00,0.00,33.00,0.00,103.72,3.11,17.50
8,12,2023,11,23,30,20.00,0.00,33.00,4.89,102.79,2.07,17.50
8,12,2023,11,23,40,20.00,0.00,33.00,4.89,360.00,3.24,21.00
8,12,2023,11,23,50,20.00,0.00,33.00,9.78,360.00,3.21,21.00
8,12,2023,11,24,0,20.00,0.00,33.00,9.78,360.00,3.21,21.00
8,12,2023,11,24,10,20.00,0.00,33.00,9.78,360.00,3.21,21.00
8,12,2023,11,24,20,20.00,0.00,33.00,14.66,360.00,3.24,21.00
8,12,2023,11,24,30,20.00,0.00,33.00,9.78,360.00,3.21,21.00
8,12,2023,11,24,40,20.00,0.00,33.00,4.89,360.00,3.16,21.00
8,12,2023,11,24,50,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,25,0,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,25,10,20.00,0.00,33.00,9.78,360.00,3.13,21.00
8,12,2023,11,25,20,20.00,0.00,33.00,9.78,360.00,3.21,21.00
8,12,2023,11,25,30,20.00,0.00,33.00,4.89,360.00,3.24,21.00
8,12,2023,11,25,40,20.00,0.00,33.00,4.89,360.00,3.18,21.00
8,12,2023,11,25,50,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,26,0,20.00,0.00,33.00,9.78,360.00,3.18,21.00
8,12,2023,11,26,10,20.00,0.00,33.00,14.66,360.00,3.21,21.00
8,12,2023,11,26,20,20.00,0.00,33.00,4.89,360.00,3.18,21.00
8,12,2023,11,26,30,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,26,40,20.00,0.00,33.00,0.00,360.00,3.16,21.00
8,12,2023,11,26,50,20.00,0.00,33.00,9.78,360.00,3.26,21.00
8,12,2023,11,27,0,20.00,0.00,33.00,9.78,360.00,3.21,21.00
8,12,2023,11,27,10,20.00,0.00,33.00,14.66,360.00,3.21,21.00
8,12,2023,11,27,20,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,27,30,20.00,0.00,33.00,14.66,360.00,3.21,21.00
8,12,2023,11,27,40,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,27,50,20.00,0.00,33.00,4.89,360.00,3.18,21.00
8,12,2023,11,28,0,20.00,0.00,33.00,4.89,360.00,3.18,21.00
8,12,2023,11,28,10,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,28,20,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,28,30,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,28,40,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,28,50,20.00,0.00,33.00,9.78,360.00,3.26,21.00
8,12,2023,11,29,0,20.00,0.00,33.00,9.78,360.00,3.06,21.00
8,12,2023,11,29,10,20.00,0.00,33.00,4.89,360.00,3.06,21.00
8,12,2023,11,29,20,20.00,0.00,33.00,9.78,360.00,3.08,21.00
